TimeStamp,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
329242.3706,2.652173913,10.63043478,1.163043478,20.71755725,88.53435115,5.022900763
329262.3596,2.826086957,10.65217391,1.130434783,19.80152672,91.02290076,5.297709924
329282.3486,3.02173913,10.83695652,1.141304348,21.28244275,88.59541985,4.900763359
329302.3376,2.989130435,11.06521739,1.065217391,21.75572519,84.0610687,5.251908397
329322.3267,2.836956522,11.41304348,0.880434783,24.99236641,84.39694656,4.65648855
329342.3157,2.663043478,11.7826087,0.554347826,26.61068702,86.5648855,3.282442748
329362.3047,2.72826087,11.90217391,0.282608696,25.11450382,88.16793893,2.183206107
329382.2937,2.684782609,11.61956522,0.695652174,22.76335878,90.70229008,1.053435115
329402.2827,2.554347826,11.2173913,1.260869565,18.65648855,91.09923664,0.488549618
329422.2717,2.619565217,10.85869565,1.434782609,16.76335878,90.30534351,2.549618321
329442.2607,2.706521739,10.7826087,1.293478261,15.17557252,86.80916031,2.93129771
329462.2498,2.717391304,10.81521739,1.184782609,13.19083969,79.72519084,1.72519084
329482.2388,2.782608696,10.9673913,1.260869565,9.404580153,74.41221374,0.580152672
329502.2278,2.77173913,10.93478261,1.086956522,8.122137405,72.13740458,-0.076335878
329522.2168,3.173913043,10.94565217,0.695652174,9.877862595,71.8778626,-0.549618321
329542.2058,3.27173913,11.05434783,0.717391304,6.916030534,68.99236641,-2.122137405
329562.1948,3.22826087,11.0326087,0.760869565,4.763358779,67.09923664,-3.923664122
329582.1838,2.967391304,11.18478261,0.913043478,1.786259542,64.6870229,-5.312977099
329602.1729,2.652173913,11.44565217,0.923913043,-2.152671756,58.65648855,-6.396946565
329622.1619,2.576086957,11.48913043,0.934782609,-7.984732824,53.17557252,-7.435114504
329642.1509,2.815217391,11.23913043,1,-13.35877863,49.51145038,-7.129770992
329662.1399,3.25,10.94565217,1.195652174,-16.77862595,47.22137405,-6.717557252
329682.1289,3.510869565,10.79347826,1.358695652,-18.80916031,44.32061069,-5.938931298
329702.1179,3.663043478,10.70652174,1.456521739,-19.23664122,41.57251908,-6.305343511
329722.1069,3.760869565,10.68478261,1.304347826,-17.45038168,41.89312977,-8.580152672
329742.0959,3.815217391,10.68478261,1.032608696,-14.77862595,41.3740458,-10.48854962
329762.085,4,10.47826087,0.891304348,-10.97709924,40.45801527,-13.16030534
329782.074,4.119565217,10.33695652,0.836956522,-6.351145038,40.76335878,-14.61068702
329802.063,4,10.51086957,0.869565217,-5.541984733,42.70229008,-15.80152672
329822.052,3.695652174,10.77173913,0.858695652,-4.106870229,46.38167939,-15.3129771
329842.041,3.434782609,10.98913043,0.826086957,-3.664122137,47.19083969,-14.01526718
329862.03,3.282608696,11.06521739,0.804347826,-5.20610687,46.45801527,-13.45038168
329882.019,3.22826087,11.01086957,0.913043478,-7.236641221,45.26717557,-12.32061069
329902.0081,2.945652174,11.0326087,0.97826087,-7.450381679,40.45801527,-11.67938931
329921.9971,2.510869565,11.08695652,1.173913043,-9.58778626,30.15267176,-11.02290076
329941.9861,2.065217391,11.43478261,1.423913043,-9.740458015,18.94656489,-7.786259542
329961.9751,1.826086957,11.52173913,1.391304348,-13.23664122,14.85496183,-4.41221374
329981.9641,2.163043478,11.33695652,1.25,-13.75572519,14.53435115,-2.946564885
330001.9531,2.641304348,10.92391304,1.576086957,-15.02290076,15.63358779,-2.27480916
330021.9421,3.054347826,10.63043478,1.836956522,-14.7480916,16.48854962,-2.091603053
330041.9312,3.195652174,10.48913043,1.847826087,-12.54961832,15.9389313,-2.946564885
330061.9202,3.076086957,10.54347826,1.923913043,-10.24427481,15.69465649,-3.847328244
330081.9092,2.913043478,10.81521739,1.72826087,-11.17557252,20,-4.061068702
330101.8982,2.597826087,10.82608696,1.739130435,-12.25954198,24.64122137,-3.022900763
330121.8872,2.445652174,10.94565217,1.663043478,-11.60305344,27.05343511,-3.72519084
330141.8762,2.293478261,11.15217391,1.760869565,-11.29770992,26.10687023,-5.358778626
330161.8652,2.195652174,11.32608696,1.804347826,-11.8778626,26.77862595,-7.908396947
330181.8542,1.945652174,11.34782609,1.793478261,-11.9389313,27.23664122,-9.694656489
330201.8433,1.782608696,11.29347826,1.858695652,-12.61068702,29.00763359,-11.72519084
330221.8323,1.641304348,11.30434783,2.163043478,-10.64122137,34.54961832,-14.47328244
330241.8213,1.52173913,11.65217391,2.27173913,-10.53435115,37.69465649,-16.24427481
330261.8103,1.565217391,11.72826087,2.293478261,-13.29770992,45.22137405,-16.48854962
330281.7993,1.652173913,11.61956522,1.967391304,-10.80916031,50.03053435,-16.71755725
330301.7883,1.663043478,11.39130435,1.72826087,-6.259541985,55.55725191,-18.53435115
330321.7773,1.565217391,11.06521739,1.804347826,-3.297709924,60.6870229,-21.66412214
330341.7664,1.434782609,10.7826087,1.97826087,-3.190839695,67.08396947,-24.19847328
330361.7554,1.326086957,10.55434783,2.163043478,-6.65648855,76.47328244,-24.83969466
330381.7444,1.358695652,10.40217391,2.456521739,-6.213740458,85.48091603,-23.89312977
330401.7334,1.75,10.40217391,2.369565217,-3.526717557,92.67175573,-20.18320611
330421.7224,2.27173913,10.44565217,2.206521739,0.091603053,97.03816794,-16.61068702
330441.7114,2.173913043,10.45652174,2.195652174,4.41221374,97.70992366,-12.65648855
330461.7004,1.510869565,10.60869565,2.25,4.13740458,94.35114504,-9.72519084
330481.6895,0.902173913,10.83695652,2.086956522,2.045801527,90.32061069,-7.755725191
330501.6785,0.72826087,10.84782609,1.934782609,-0.839694656,85.96946565,-5.083969466
330521.6675,0.913043478,10.84782609,1.760869565,1.053435115,82.93129771,-2.748091603
330541.6565,1.358695652,10.92391304,1.815217391,1.496183206,83.75572519,-0.854961832
330561.6455,1.673913043,10.89130435,1.934782609,1.282442748,84.53435115,1.022900763
330581.6345,1.673913043,10.91304348,2.032608696,2.152671756,85.22137405,2.122137405
330601.6235,1.5,11.02173913,2.086956522,3.709923664,84.09160305,1.541984733
330621.6125,1.27173913,11.07608696,2.119565217,5.618320611,85.06870229,2.198473282
330641.6016,1.054347826,11.10869565,2.130434783,3.984732824,85.46564885,2.351145038
330661.5906,0.967391304,11.07608696,2.076086957,5.435114504,83.9389313,2.381679389
330681.5796,1.206521739,11.16304348,2.043478261,7.801526718,78.15267176,1.20610687
330701.5686,1.293478261,11,2.02173913,5.664122137,74.1221374,1.557251908
330721.5576,1.347826087,10.85869565,2.108695652,3.038167939,71.89312977,2.870229008
330741.5466,1.293478261,10.76086957,2.380434783,2.717557252,67.86259542,2.595419847
330761.5356,1.22826087,10.59782609,2.543478261,0.320610687,67.60305344,4.229007634
330781.5247,1.391304348,10.69565217,2.456521739,4.290076336,65.23664122,6.27480916
330801.5137,1.5,10.88043478,2.369565217,6,62.50381679,7.419847328
330821.5027,1.5,10.84782609,2.347826087,7.816793893,58.80916031,8.809160305
330841.4917,1.467391304,10.81521739,2.380434783,8.244274809,54.04580153,8.396946565
330861.4807,1.5,10.75,2.630434783,8.183206107,50.93129771,7.618320611
330881.4697,1.641304348,10.88043478,2.684782609,6.351145038,49.69465649,7.618320611
330901.4587,1.72826087,11,2.554347826,4.335877863,48.09160305,9.404580153
330921.4478,1.934782609,11.05434783,2.663043478,0.27480916,49.90839695,11.9389313
330941.4368,2.25,11,2.72826087,-2.549618321,52.76335878,14.99236641
330961.4258,2.347826087,10.7826087,2.815217391,-3.496183206,52.91603053,17.17557252
330981.4148,2.163043478,10.82608696,2.739130435,-3.465648855,51.03816794,17.28244275
331001.4038,1.358695652,11.31521739,2.163043478,1.34351145,39.3740458,16.22900763
331021.3928,0.956521739,12.30434783,1.5,12.88549618,30.36641221,12.91603053
331041.3818,0.989130435,12.38043478,1.22826087,4.488549618,34.53435115,12.71755725
331061.3708,1.423913043,11.79347826,0.902173913,7.694656489,28,14.42748092
331081.3599,1.739130435,11.95652174,0.391304348,20.96183206,20.48854962,8.977099237
331101.3489,2.065217391,12.41304348,0.75,16.30534351,15.35877863,3.664122137
331121.3379,2.456521739,11.86956522,1.076086957,11.66412214,17.9389313,4.183206107
331141.3269,2.260869565,11.05434783,1.663043478,3.969465649,18.71755725,6.427480916
331161.3159,2.358695652,10.34782609,1.836956522,-1.984732824,25.60305344,9.267175573
331181.3049,2.836956522,10.13043478,1.456521739,-0.366412214,35.81679389,9.969465649
331201.2939,2.902173913,10.15217391,1.27173913,-0.671755725,43.32824427,10
331221.283,2.739130435,10.27173913,1.184782609,-0.076335878,43.23664122,9.06870229
331241.272,2.489130435,10.45652174,0.989130435,-1.236641221,36.83969466,5.114503817
331261.261,2.402173913,10.43478261,1.086956522,-5.847328244,27.12977099,2.045801527
331281.25,2.576086957,10.59782609,1.358695652,-6.717557252,21.20610687,0.244274809
331301.239,2.782608696,10.95652174,1.260869565,-6.229007634,20.09160305,1.160305344
331321.228,2.869565217,11.32608696,0.684782609,-3.86259542,19.72519084,6.106870229
331341.217,2.836956522,11.9673913,0.27173913,3.847328244,9.893129771,10.25954198
331361.2061,2.717391304,12.26086957,0.293478261,-1.267175573,2.13740458,10.18320611
331381.1951,2.076086957,11.60869565,0.858695652,-4.625954198,-3.603053435,9.358778626
331401.1841,2.043478261,11.38043478,1.054347826,-0.702290076,-11.32824427,10.18320611
331421.1731,2.489130435,11.22826087,0.815217391,-10.80916031,-9.190839695,10.22900763
331441.1621,2.782608696,10.7173913,1.380434783,-17.09923664,-12.45801527,11.29770992
331461.1511,3.315217391,10.15217391,1.913043478,-18.33587786,-11.98473282,9.603053435
331481.1401,3.467391304,9.793478261,2.206521739,-9.740458015,-10.99236641,5.358778626
331501.1292,3.293478261,9.967391304,2.326086957,-3.618320611,-12.44274809,1.129770992
331521.1182,2.913043478,10.35869565,2.065217391,-2.702290076,-17.41984733,-1.816793893
331541.1072,2.684782609,10.72826087,1.847826087,-4.778625954,-20.82442748,-2.961832061
331561.0962,2.630434783,10.94565217,1.717391304,-6.320610687,-20.59541985,-3.251908397
331581.0852,2.706521739,11.02173913,1.793478261,-6.732824427,-20.67175573,-3.58778626
331601.0742,2.967391304,10.98913043,1.913043478,-4.992366412,-22.73282443,-4.488549618
331621.0632,3.22826087,10.88043478,1.858695652,-2.320610687,-24.33587786,-6.061068702
331641.0522,3.347826087,10.80434783,1.858695652,-1.175572519,-25.00763359,-8.320610687
331661.0413,3.532608696,10.76086957,1.793478261,0.778625954,-22.82442748,-9.511450382
331681.0303,3.554347826,10.79347826,1.532608696,4.061068702,-19.02290076,-9.236641221
331701.0193,3.445652174,10.91304348,1.489130435,3.755725191,-16.51908397,-8.488549618
331721.0083,2.902173913,10.90217391,1.673913043,2.015267176,-20.27480916,-7.816793893
331740.9973,2.619565217,10.93478261,1.891304348,-0.488549618,-24.83969466,-6.259541985
331760.9863,2.52173913,11.04347826,2.141304348,-2.79389313,-30.09160305,-5.740458015
331780.9753,2.532608696,11.20652174,2.445652174,-9.145038168,-33.54198473,-4.702290076
331800.9644,2.760869565,11.17391304,2.804347826,-16.19847328,-34.91603053,-2.595419847
331820.9534,2.902173913,11.14130435,3.043478261,-20,-38.27480916,-1.419847328
331840.9424,3.239130435,11.0326087,3.195652174,-25.72519084,-40.96183206,-2.473282443
331860.9314,3.5,10.91304348,3.239130435,-28.67175573,-42.41221374,-4.854961832
331880.9204,3.869565217,10.84782609,2.760869565,-29.63358779,-41.58778626,-9.160305344
331900.9094,4.02173913,10.77173913,2.097826087,-21.4351145,-40.65648855,-10.03053435
331920.8984,3.119565217,11.73913043,1.326086957,1.511450382,-43.8778626,-8.763358779
331940.8875,1.739130435,13.40217391,0.652173913,8.213740458,-39.63358779,-9.374045802
331960.8765,1.239130435,13.54347826,-0.097826087,4.93129771,-27.54198473,-8.732824427
331980.8655,1.804347826,12.23913043,-0.760869565,-3.435114504,-12.79389313,-7.572519084
332000.8545,2.565217391,10.5326087,-0.206521739,-5.816793893,-8.916030534,-8.244274809
332020.8435,2.456521739,9.641304348,0.663043478,-6.442748092,-17.14503817,-13.98473282
332040.8325,1.858695652,9.347826087,1.793478261,-5.984732824,-32.80916031,-18.09160305
332060.8215,1.402173913,9.804347826,2.358695652,4.396946565,-45.06870229,-13.40458015
332080.8105,1.52173913,10.98913043,2.119565217,-2.13740458,-39.3129771,-5.511450382
332100.7996,2.076086957,11.2826087,1.5,-9.236641221,-26.01526718,1.007633588
332120.7886,2.336956522,11.90217391,1.413043478,-8.625954198,-4.641221374,2.458015267
332140.7776,2.282608696,12.34782609,2.27173913,-12.32061069,10.64122137,-0.213740458
332160.7666,2.282608696,11.69565217,2.413043478,-11.57251908,16.01526718,-7.770992366
332180.7556,2.065217391,11.17391304,1.77173913,-3.740458015,12.18320611,-14.33587786
332200.7446,1.630434783,10.64130435,1.402173913,-0.687022901,11.28244275,-15.03816794
332220.7336,1.065217391,10.57608696,1.434782609,-3.129770992,14.67175573,-13.92366412
332240.7227,0.934782609,10.54347826,1.47826087,-4.870229008,19.67938931,-9.236641221
332260.7117,1.239130435,10.44565217,1.347826087,-4.671755725,22.83969466,-5.877862595
332280.7007,1.456521739,10.39130435,1.510869565,-4.290076336,23.16030534,-5.633587786
332300.6897,1.652173913,10.39130435,1.782608696,-2.717557252,22.93129771,-5.511450382
332320.6787,1.836956522,10.42391304,1.934782609,1.954198473,22.6259542,-6.030534351
332340.6677,1.967391304,10.7826087,1.869565217,4.946564885,25.80152672,-6.519083969
332360.6567,2.086956522,11.08695652,1.826086957,4.519083969,31.05343511,-5.954198473
332380.6458,2.02173913,11.18478261,1.717391304,6.091603053,34.50381679,-5.099236641
332400.6348,1.782608696,11.05434783,1.565217391,8.045801527,34.45801527,-2.381679389
332420.6238,1.358695652,11.11956522,1.456521739,8.198473282,33.83206107,0.152671756
332440.6128,1.163043478,11.05434783,1.510869565,6.93129771,34.90076336,1.664122137
332460.6018,1.054347826,11.09782609,1.47826087,7.648854962,33.90839695,3.007633588
332480.5908,1.076086957,11.08695652,1.510869565,7.740458015,29.89312977,3.740458015
332500.5798,1.086956522,11.04347826,1.717391304,5.923664122,24.35114504,4.900763359
332520.5688,1.076086957,10.93478261,1.934782609,4.213740458,20.04580153,4.641221374
332540.5579,1.02173913,10.83695652,2.141304348,2.442748092,15.48091603,5.389312977
332560.5469,1.054347826,10.86956522,2.054347826,4.106870229,9.633587786,5.435114504
332580.5359,1.076086957,10.82608696,1.891304348,4.351145038,3.877862595,5.06870229
332600.5249,0.956521739,10.69565217,1.923913043,4.534351145,-3.984732824,5.404580153
332620.5139,0.869565217,10.72826087,1.815217391,4.977099237,-14.90076336,4.671755725
332640.5029,0.75,10.82608696,1.565217391,2.732824427,-23.66412214,4.015267176
332660.4919,0.739130435,11.10869565,1.315217391,1.022900763,-27.98473282,4.076335878
332680.481,0.760869565,11.17391304,1.206521739,-3.236641221,-32.35114504,4.534351145
332700.47,0.673913043,11.06521739,1.22826087,-2.900763359,-40.59541985,4.778625954
332720.459,0.630434783,11.19565217,1.184782609,2.732824427,-51.16030534,4.244274809
332740.448,0.663043478,11.33695652,1.152173913,2.687022901,-58.87022901,1.480916031
332760.437,0.869565217,11.31521739,1.097826087,3.328244275,-62.07633588,-0.290076336
332780.426,1.380434783,11.2173913,1.043478261,4.854961832,-64.61068702,-1.832061069
332800.415,1.902173913,10.9673913,1.054347826,4.595419847,-65.60305344,-2.198473282
332820.4041,2.097826087,10.7826087,1.163043478,6.610687023,-65.69465649,-1.679389313
332840.3931,2.065217391,10.5326087,1.086956522,10.96183206,-67.64885496,-0.351145038
332860.3821,1.858695652,10.57608696,0.923913043,12.87022901,-62.59541985,-0.65648855
332880.3711,1.945652174,10.7826087,1.054347826,12.24427481,-58.51908397,-0.351145038
332900.3601,2.239130435,10.70652174,1.206521739,10.48854962,-59.69465649,1.404580153
332920.3491,2.239130435,10.81521739,1.315217391,12.03053435,-61.75572519,3.603053435
332940.3381,2.097826087,10.93478261,1.5,8.916030534,-58.51908397,5.86259542
332960.3271,1.760869565,11.01086957,1.663043478,8.717557252,-53.00763359,7.297709924
332980.3162,1.52173913,11.10869565,1.565217391,9.236641221,-50.29007634,7.908396947
333000.3052,1.5,11.14130435,1.565217391,8,-53.12977099,10.58015267
333020.2942,1.423913043,11.19565217,1.52173913,8.717557252,-59.80152672,11.29770992
333040.2832,1.391304348,11.2173913,1.52173913,8.671755725,-62.18320611,10.36641221
333060.2722,1.22826087,11.41304348,1.456521739,6.015267176,-60.99236641,11.03816794
333080.2612,1.173913043,11.41304348,1.358695652,-0.305343511,-58.27480916,12.94656489
333100.2502,1.315217391,11.23913043,1.369565217,-0.335877863,-59.96946565,13.92366412
333120.2393,1.445652174,10.94565217,1.25,3.893129771,-63.86259542,13.75572519
333140.2283,1.413043478,10.83695652,1.380434783,7.282442748,-65.57251908,13.38931298
333160.2173,1.434782609,10.90217391,1.52173913,6.106870229,-62.6870229,12.80916031
333180.2063,1.445652174,10.86956522,1.532608696,4.748091603,-59.23664122,13.52671756
333200.1953,1.467391304,10.89130435,1.543478261,1.603053435,-57.57251908,15.46564885
333220.1843,1.532608696,10.9673913,1.684782609,-0.458015267,-57.41984733,17.14503817
333240.1733,1.673913043,11.05434783,1.739130435,-2.213740458,-55.41984733,17.26717557
333260.1624,1.782608696,11.41304348,1.532608696,-1.358778626,-52.47328244,17.4351145
333280.1514,2.065217391,12.01086957,1.152173913,0.65648855,-47.80152672,17.38931298
333300.1404,2.282608696,12.2826087,0.989130435,-2.671755725,-45.14503817,15.96946565
333320.1294,2.173913043,11.81521739,1.336956522,-12,-44.50381679,12.59541985
333340.1184,2.130434783,11.0326087,1.663043478,-14.58015267,-45.89312977,11.55725191
333360.1074,2,10.44565217,1.793478261,-10.59541985,-46.1221374,11.58778626
333380.0964,1.902173913,10.33695652,1.804347826,-5.221374046,-47.02290076,10.50381679
333400.0854,1.75,10.44565217,1.695652174,-2.564885496,-47.96946565,9.679389313
333420.0745,1.695652174,10.75,1.445652174,-3.648854962,-49.41984733,10
333440.0635,1.739130435,10.9673913,1.043478261,-7.404580153,-50.21374046,10.54961832
333460.0525,2.043478261,10.95652174,0.804347826,-8.977099237,-51.08396947,10.64122137
333480.0415,2.260869565,10.86956522,0.793478261,-5.984732824,-50.33587786,10.6870229
333500.0305,2.369565217,10.91304348,0.934782609,-5.908396947,-47.3740458,11.46564885
333520.0195,2.369565217,10.90217391,1.02173913,-5.938931298,-46.96183206,12.77862595
333540.0085,2.304347826,10.90217391,1.065217391,-6.106870229,-48.5648855,14
333559.9976,2.380434783,10.91304348,1.130434783,-7.06870229,-48.21374046,14.09160305
333579.9866,2.347826087,10.84782609,1.076086957,-8.93129771,-46.90076336,14.19847328
333599.9756,2.532608696,10.61956522,1.217391304,-11.64885496,-48.97709924,13.40458015
333619.9646,2.456521739,10.32608696,1.304347826,-11.51145038,-54.93129771,13.60305344
333639.9536,2.152173913,10.51086957,1.52173913,-12.50381679,-62.35114504,12.58015267
333659.9426,1.923913043,11.15217391,1.532608696,-16.71755725,-70.45801527,13.74045802
333679.9316,2.086956522,11.42391304,1.413043478,-21.2519084,-73.67938931,14.79389313
333699.9207,2.5,11.54347826,1.173913043,-21.70992366,-78.30534351,14.25954198
333719.9097,3.010869565,11.67391304,1.054347826,-23.51145038,-80.25954198,13.26717557
333739.8987,3.173913043,11.59782609,1.119565217,-25.48091603,-83.45038168,13.06870229
333759.8877,3.152173913,11.32608696,1.152173913,-26.53435115,-87.75572519,11.75572519
333779.8767,2.923913043,11.0326087,1.065217391,-24.39694656,-96.44274809,9.938931298
333799.8657,2.673913043,10.98913043,0.77173913,-21.3129771,-103.6183206,8.702290076
333819.8547,2.532608696,11.01086957,0.5,-19.84732824,-103.2824427,7.297709924
333839.8438,2.619565217,10.68478261,0.706521739,-19.66412214,-103.8778626,5.770992366
333859.8328,2.891304348,10.42391304,0.793478261,-16.33587786,-110.0763359,3.709923664
333879.8218,2.923913043,10.4673913,0.967391304,-11.75572519,-116.3969466,0.65648855
333899.8108,2.445652174,10.79347826,1.163043478,-9.358778626,-125.1755725,-1.282442748
333919.7998,2.108695652,11.13043478,1.086956522,-8.488549618,-133.7557252,-2.27480916
333939.7888,1.923913043,11.27173913,1.043478261,-8.213740458,-136.6870229,-4.091603053
333959.7778,2,11.18478261,0.880434783,-8.106870229,-134.9007634,-5.236641221
333979.7668,2.5,11.0326087,0.663043478,-4.824427481,-131.5267176,-6.152671756
333999.7559,3.065217391,10.90217391,0.52173913,-0.152671756,-129.7557252,-7.389312977
334019.7449,3.445652174,10.89130435,0.554347826,2.93129771,-127.6793893,-8.687022901
334039.7339,3.576086957,10.56521739,0.597826087,8.992366412,-126.2748092,-8.595419847
334059.7229,3.554347826,10.34782609,0.510869565,16.32061069,-124.5954198,-9.20610687
334079.7119,3.184782609,10.58695652,0.684782609,17.28244275,-126.3053435,-8
334099.7009,2.804347826,10.9673913,0.923913043,11.29770992,-128.1679389,-4.488549618
334119.6899,2.72826087,10.85869565,1.108695652,7.893129771,-127.5419847,-1.984732824
334139.679,2.532608696,11.15217391,1.347826087,5.099236641,-126.1374046,-0.732824427
334159.668,2.336956522,11.39130435,1.630434783,0.93129771,-125.6946565,0.091603053
334179.657,2.347826087,11.47826087,1.684782609,-0.717557252,-125.7709924,0.79389313
334199.646,2.608695652,11.23913043,1.706521739,-1.664122137,-121.4961832,0.290076336
334219.635,2.706521739,10.92391304,1.565217391,2.748091603,-117.5725191,0.809160305
334239.624,2.695652174,11.11956522,1.315217391,4.916030534,-117.3740458,1.099236641
334259.613,2.402173913,11.29347826,1.489130435,2.198473282,-116.5648855,1.20610687
334279.6021,2.467391304,11.0326087,1.663043478,-0.595419847,-109.7099237,1.114503817
334299.5911,2.836956522,10.60869565,1.586956522,5.175572519,-99.28244275,2.381679389
334319.5801,2.913043478,10.57608696,1.543478261,6.473282443,-91.26717557,2.122137405
334339.5691,2.684782609,10.55434783,1.902173913,3.022900763,-87.48091603,1.282442748
334359.5581,2.163043478,10.56521739,2.097826087,2.763358779,-91.45038168,-0.442748092
334379.5471,1.782608696,10.60869565,2.010869565,6.946564885,-94.71755725,-2.41221374
334399.5361,1.663043478,10.67391304,1.793478261,8.27480916,-89.81679389,-1.664122137
334419.5251,1.52173913,10.65217391,1.663043478,8.396946565,-85.83206107,0.152671756
334439.5142,1.510869565,10.58695652,2.032608696,4.671755725,-83.06870229,2.503816794
334459.5032,1.47826087,10.97826087,2.336956522,5.053435115,-88.21374046,0.167938931
334479.4922,1.532608696,11.02173913,2.27173913,-1.190839695,-92.18320611,0.687022901
334499.4812,2,11.05434783,2.336956522,2.854961832,-90.82442748,-1.893129771
334519.4702,2.380434783,11.55434783,1.869565217,7.389312977,-82.90076336,-6.824427481
334539.4592,1.782608696,11.56521739,1.130434783,15.03816794,-81.98473282,-11.66412214
334559.4482,1.804347826,11.61956522,0.391304348,11.9389313,-60.6259542,-11.26717557
334579.4373,2.25,11.15217391,0.597826087,11.49618321,-52.1221374,-1.374045802
334599.4263,2.130434783,12.63043478,0.239130435,23.45038168,-37.46564885,8.702290076
334619.4153,1.576086957,13.94565217,-0.608695652,8.580152672,-34.93129771,15.98473282
334639.4043,1.77173913,12,0.054347826,-11.19083969,-35.02290076,15.8778626
334659.3933,1.739130435,9.869565217,0.72826087,-5.465648855,-40.33587786,2.427480916
334679.3823,1.065217391,9.032608696,1.076086957,0.076335878,-55.64885496,-8.335877863
334699.3713,0.619565217,8.956521739,0.989130435,-3.083969466,-74.54961832,-8.748091603
334719.3604,0.402173913,9.815217391,0.760869565,6.259541985,-87.26717557,3.664122137
334739.3494,0.760869565,11.30434783,0.293478261,3.145038168,-93.81679389,12.47328244
334759.3384,1.456521739,11.55434783,0.119565217,-2.213740458,-87.3129771,13.70992366
334779.3274,2.065217391,11.4673913,0.130434783,-0.824427481,-76.91603053,8.503816794
334799.3164,2.467391304,11.40217391,0.315217391,-2.732824427,-67.26717557,3.34351145
334819.3054,2.456521739,11.13043478,0.576086957,1.801526718,-56.33587786,-0.854961832
334839.2944,2.413043478,11.31521739,0.391304348,5.328244275,-45.64885496,-1.404580153
334859.2834,1.630434783,11.27173913,0.315217391,8.961832061,-38.73282443,-0.41221374
334879.2725,0.684782609,10.9673913,0.608695652,4.320610687,-36.18320611,1.022900763
334899.2615,0.347826087,10.35869565,1.097826087,0.65648855,-35.49618321,2.045801527
334919.2505,0.836956522,10.04347826,1.413043478,-1.572519084,-35.60305344,2.717557252
334939.2395,1.630434783,10.06521739,1.543478261,-1.06870229,-34.13740458,3.633587786
334959.2285,2.315217391,10.39130435,1.576086957,2.458015267,-28.10687023,5.572519084
334979.2175,2.434782609,10.52173913,1.706521739,4,-14.27480916,5.404580153
334999.2065,2.206521739,10.59782609,1.597826087,7.435114504,1.603053435,4.335877863
335019.1956,1.815217391,10.68478261,1.402173913,6.595419847,16.39694656,3.618320611
335039.1846,1.47826087,10.67391304,1.434782609,4.366412214,28.03053435,5.770992366
335059.1736,1.326086957,10.97826087,1.434782609,4.015267176,34.48854962,8.763358779
335079.1626,1.097826087,11.29347826,1.489130435,0.671755725,37.40458015,9.572519084
335099.1516,0.956521739,11.48913043,1.510869565,-3.847328244,39.63358779,10.25954198
335119.1406,0.923913043,11.60869565,1.369565217,-8.824427481,42.58015267,10.09160305
335139.1296,0.695652174,11.61956522,1.456521739,-15.45038168,43.92366412,8.641221374
335159.1187,0.77173913,11.39130435,1.793478261,-27.51145038,52.94656489,8.259541985
335179.1077,0.956521739,10.95652174,1.793478261,-35.3129771,62.90076336,11.46564885
335199.0967,1.27173913,11.0326087,1.402173913,-28.67175573,67.49618321,13.69465649
335219.0857,1.858695652,11.94565217,0.445652174,-25.78625954,64.7480916,15.45038168
335239.0747,2.543478261,12.75,-0.402173913,-17.26717557,57.83206107,13.72519084
335259.0637,2.75,12.89130435,0.065217391,-13.09923664,46,5.480916031
335279.0527,2.760869565,11.41304348,0.445652174,-12.80916031,36.1221374,4.015267176
335299.0417,2.358695652,10.41304348,0.467391304,-6.748091603,35.35877863,3.007633588
335319.0308,1.717391304,9.576086957,0.52173913,-3.465648855,34.99236641,4.580152672
335339.0198,1.652173913,9.260869565,0.652173913,-3.648854962,38.35114504,7.923664122
335359.0088,1.989130435,9.706521739,0.684782609,-5.190839695,37.57251908,10.19847328
335378.9978,2.75,10.29347826,0.467391304,-7.282442748,30.04580153,11.81679389
335398.9868,3.760869565,10.82608696,0.619565217,-4.549618321,23.86259542,12.93129771
335418.9758,4.163043478,11.39130435,1.206521739,1.755725191,18.22900763,14.85496183
335438.9648,3.989130435,11.72826087,1.717391304,-1.404580153,16.97709924,16.53435115
335458.9539,3.347826087,11.58695652,1.836956522,-6.564885496,13.03816794,14.19847328
335478.9429,3.054347826,11.42391304,1.619565217,-7.801526718,8.885496183,9.572519084
335498.9319,3.27173913,11.17391304,1.467391304,-10.30534351,11.08396947,7.129770992
335518.9209,3.673913043,10.5,1.576086957,-6.198473282,17.89312977,4.854961832
335538.9099,3.902173913,10.2173913,1.652173913,-2.748091603,26.93129771,4
335558.8989,3.782608696,10.25,1.804347826,-1.923664122,30.53435115,2.778625954
335578.8879,3.434782609,10.39130435,1.913043478,-0.961832061,29.3129771,1.312977099
335598.877,3.315217391,10.61956522,1.913043478,-2.213740458,27.83206107,-0.396946565
335618.866,3.456521739,10.84782609,1.923913043,-3.099236641,28.59541985,-2.030534351
335638.855,3.760869565,10.85869565,2.086956522,-3.038167939,31.34351145,-3.633587786
335658.844,4.043478261,10.84782609,2.108695652,-3.038167939,37.58778626,-6
335678.833,4,10.83695652,2.141304348,-0.854961832,40.51908397,-8.824427481
335698.822,3.847826087,10.92391304,2.086956522,0.79389313,42.10687023,-10.77862595
335718.811,3.467391304,10.98913043,1.956521739,1.34351145,43.17557252,-12.59541985
